Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths
3/6/20,Norway,,60.472,8.4689,108,0,0
3/7/20,Norway,,60.472,8.4689,147,0,0
3/8/20,Norway,,60.472,8.4689,176,0,0
3/9/20,Norway,,60.472,8.4689,205,1,0
3/10/20,Norway,,60.472,8.4689,400,1,0
3/11/20,Norway,,60.472,8.4689,598,1,0
3/12/20,Norway,,60.472,8.4689,702,1,0
3/13/20,Norway,,60.472,8.4689,996,1,0
3/14/20,Norway,,60.472,8.4689,1090,1,3
3/15/20,Norway,,60.472,8.4689,1221,1,3
3/16/20,Norway,,60.472,8.4689,1333,1,3
3/17/20,Norway,,60.472,8.4689,1463,1,3
3/18/20,Norway,,60.472,8.4689,1550,1,6
3/19/20,Norway,,60.472,8.4689,1746,1,7
3/20/20,Norway,,60.472,8.4689,1914,1,7
3/21/20,Norway,,60.472,8.4689,2118,1,7
3/22/20,Norway,,60.472,8.4689,2385,1,7
3/23/20,Norway,,60.472,8.4689,2621,1,10
1/22/20,Oman,,21,57,0,0,0
1/23/20,Oman,,21,57,0,0,0
1/24/20,Oman,,21,57,0,0,0
1/25/20,Oman,,21,57,0,0,0
1/26/20,Oman,,21,57,0,0,0
1/27/20,Oman,,21,57,0,0,0
1/28/20,Oman,,21,57,0,0,0
1/29/20,Oman,,21,57,0,0,0
1/30/20,Oman,,21,57,0,0,0
1/31/20,Oman,,21,57,0,0,0
2/1/20,Oman,,21,57,0,0,0
2/2/20,Oman,,21,57,0,0,0
2/3/20,Oman,,21,57,0,0,0
2/4/20,Oman,,21,57,0,0,0
2/5/20,Oman,,21,57,0,0,0
2/6/20,Oman,,21,57,0,0,0
2/7/20,Oman,,21,57,0,0,0
2/8/20,Oman,,21,57,0,0,0
2/9/20,Oman,,21,57,0,0,0
2/10/20,Oman,,21,57,0,0,0
2/11/20,Oman,,21,57,0,0,0
2/12/20,Oman,,21,57,0,0,0
2/13/20,Oman,,21,57,0,0,0
2/14/20,Oman,,21,57,0,0,0
2/15/20,Oman,,21,57,0,0,0
2/16/20,Oman,,21,57,0,0,0
2/17/20,Oman,,21,57,0,0,0
2/18/20,Oman,,21,57,0,0,0
2/19/20,Oman,,21,57,0,0,0
2/20/20,Oman,,21,57,0,0,0
2/21/20,Oman,,21,57,0,0,0
2/22/20,Oman,,21,57,0,0,0
2/23/20,Oman,,21,57,0,0,0
2/24/20,Oman,,21,57,2,0,0
2/25/20,Oman,,21,57,2,0,0
2/26/20,Oman,,21,57,4,0,0
2/27/20,Oman,,21,57,4,0,0
2/28/20,Oman,,21,57,4,0,0
2/29/20,Oman,,21,57,6,1,0
3/1/20,Oman,,21,57,6,1,0
3/2/20,Oman,,21,57,6,1,0
3/3/20,Oman,,21,57,12,2,0
3/4/20,Oman,,21,57,15,2,0
3/5/20,Oman,,21,57,16,2,0
3/6/20,Oman,,21,57,16,2,0
3/7/20,Oman,,21,57,16,2,0
3/8/20,Oman,,21,57,16,2,0
3/9/20,Oman,,21,57,16,2,0
3/10/20,Oman,,21,57,18,9,0
3/11/20,Oman,,21,57,18,9,0
3/12/20,Oman,,21,57,18,9,0
3/13/20,Oman,,21,57,19,9,0
3/14/20,Oman,,21,57,19,9,0
3/15/20,Oman,,21,57,22,9,0
3/16/20,Oman,,21,57,22,9,0
3/17/20,Oman,,21,57,24,9,0
3/18/20,Oman,,21,57,39,12,0
3/19/20,Oman,,21,57,48,12,0
3/20/20,Oman,,21,57,48,12,0
3/21/20,Oman,,21,57,52,12,0
3/22/20,Oman,,21,57,55,17,0
3/23/20,Oman,,21,57,66,17,0
1/22/20,Pakistan,,30.3753,69.3451,0,0,0
1/23/20,Pakistan,,30.3753,69.3451,0,0,0
1/24/20,Pakistan,,30.3753,69.3451,0,0,0
1/25/20,Pakistan,,30.3753,69.3451,0,0,0
1/26/20,Pakistan,,30.3753,69.3451,0,0,0
1/27/20,Pakistan,,30.3753,69.3451,0,0,0
1/28/20,Pakistan,,30.3753,69.3451,0,0,0
1/29/20,Pakistan,,30.3753,69.3451,0,0,0
1/30/20,Pakistan,,30.3753,69.3451,0,0,0
1/31/20,Pakistan,,30.3753,69.3451,0,0,0
2/1/20,Pakistan,,30.3753,69.3451,0,0,0
2/2/20,Pakistan,,30.3753,69.3451,0,0,0
2/3/20,Pakistan,,30.3753,69.3451,0,0,0
2/4/20,Pakistan,,30.3753,69.3451,0,0,0
2/5/20,Pakistan,,30.3753,69.3451,0,0,0
2/6/20,Pakistan,,30.3753,69.3451,0,0,0
2/7/20,Pakistan,,30.3753,69.3451,0,0,0
2/8/20,Pakistan,,30.3753,69.3451,0,0,0
2/9/20,Pakistan,,30.3753,69.3451,0,0,0
2/10/20,Pakistan,,30.3753,69.3451,0,0,0
2/11/20,Pakistan,,30.3753,69.3451,0,0,0
2/12/20,Pakistan,,30.3753,69.3451,0,0,0
2/13/20,Pakistan,,30.3753,69.3451,0,0,0
2/14/20,Pakistan,,30.3753,69.3451,0,0,0
2/15/20,Pakistan,,30.3753,69.3451,0,0,0
2/16/20,Pakistan,,30.3753,69.3451,0,0,0
2/17/20,Pakistan,,30.3753,69.3451,0,0,0
2/18/20,Pakistan,,30.3753,69.3451,0,0,0
2/19/20,Pakistan,,30.3753,69.3451,0,0,0
2/20/20,Pakistan,,30.3753,69.3451,0,0,0
2/21/20,Pakistan,,30.3753,69.3451,0,0,0
2/22/20,Pakistan,,30.3753,69.3451,0,0,0
2/23/20,Pakistan,,30.3753,69.3451,0,0,0
2/24/20,Pakistan,,30.3753,69.3451,0,0,0
2/25/20,Pakistan,,30.3753,69.3451,0,0,0
2/26/20,Pakistan,,30.3753,69.3451,2,0,0
2/27/20,Pakistan,,30.3753,69.3451,2,0,0
2/28/20,Pakistan,,30.3753,69.3451,2,0,0
2/29/20,Pakistan,,30.3753,69.3451,4,0,0
3/1/20,Pakistan,,30.3753,69.3451,4,0,0
3/2/20,Pakistan,,30.3753,69.3451,4,0,0
3/3/20,Pakistan,,30.3753,69.3451,5,0,0
3/4/20,Pakistan,,30.3753,69.3451,5,0,0
3/5/20,Pakistan,,30.3753,69.3451,5,0,0
3/6/20,Pakistan,,30.3753,69.3451,6,0,0
3/7/20,Pakistan,,30.3753,69.3451,6,0,0
3/8/20,Pakistan,,30.3753,69.3451,6,1,0
3/9/20,Pakistan,,30.3753,69.3451,6,1,0
3/10/20,Pakistan,,30.3753,69.3451,16,1,0
3/11/20,Pakistan,,30.3753,69.3451,19,2,0
3/12/20,Pakistan,,30.3753,69.3451,20,2,0
3/13/20,Pakistan,,30.3753,69.3451,28,2,0
3/14/20,Pakistan,,30.3753,69.3451,31,2,0
3/15/20,Pakistan,,30.3753,69.3451,53,2,0
3/16/20,Pakistan,,30.3753,69.3451,136,2,0
3/17/20,Pakistan,,30.3753,69.3451,236,2,0
3/18/20,Pakistan,,30.3753,69.3451,299,2,0
3/19/20,Pakistan,,30.3753,69.3451,454,13,2
3/20/20,Pakistan,,30.3753,69.3451,501,13,3
3/21/20,Pakistan,,30.3753,69.3451,730,13,3
3/22/20,Pakistan,,30.3753,69.3451,776,5,5
3/23/20,Pakistan,,30.3753,69.3451,875,5,6
1/22/20,Panama,,8.538,-80.7821,0,0,0
1/23/20,Panama,,8.538,-80.7821,0,0,0
1/24/20,Panama,,8.538,-80.7821,0,0,0
1/25/20,Panama,,8.538,-80.7821,0,0,0
1/26/20,Panama,,8.538,-80.7821,0,0,0
1/27/20,Panama,,8.538,-80.7821,0,0,0
1/28/20,Panama,,8.538,-80.7821,0,0,0
1/29/20,Panama,,8.538,-80.7821,0,0,0
1/30/20,Panama,,8.538,-80.7821,0,0,0
1/31/20,Panama,,8.538,-80.7821,0,0,0
2/1/20,Panama,,8.538,-80.7821,0,0,0
2/2/20,Panama,,8.538,-80.7821,0,0,0
2/3/20,Panama,,8.538,-80.7821,0,0,0
2/4/20,Panama,,8.538,-80.7821,0,0,0
2/5/20,Panama,,8.538,-80.7821,0,0,0
2/6/20,Panama,,8.538,-80.7821,0,0,0
2/7/20,Panama,,8.538,-80.7821,0,0,0
2/8/20,Panama,,8.538,-80.7821,0,0,0
2/9/20,Panama,,8.538,-80.7821,0,0,0
2/10/20,Panama,,8.538,-80.7821,0,0,0
2/11/20,Panama,,8.538,-80.7821,0,0,0
2/12/20,Panama,,8.538,-80.7821,0,0,0
2/13/20,Panama,,8.538,-80.7821,0,0,0
2/14/20,Panama,,8.538,-80.7821,0,0,0
2/15/20,Panama,,8.538,-80.7821,0,0,0
2/16/20,Panama,,8.538,-80.7821,0,0,0
2/17/20,Panama,,8.538,-80.7821,0,0,0
2/18/20,Panama,,8.538,-80.7821,0,0,0
2/19/20,Panama,,8.538,-80.7821,0,0,0
2/20/20,Panama,,8.538,-80.7821,0,0,0
2/21/20,Panama,,8.538,-80.7821,0,0,0
2/22/20,Panama,,8.538,-80.7821,0,0,0
2/23/20,Panama,,8.538,-80.7821,0,0,0
2/24/20,Panama,,8.538,-80.7821,0,0,0
2/25/20,Panama,,8.538,-80.7821,0,0,0
2/26/20,Panama,,8.538,-80.7821,0,0,0
2/27/20,Panama,,8.538,-80.7821,0,0,0
2/28/20,Panama,,8.538,-80.7821,0,0,0
2/29/20,Panama,,8.538,-80.7821,0,0,0
3/1/20,Panama,,8.538,-80.7821,0,0,0
3/2/20,Panama,,8.538,-80.7821,0,0,0
3/3/20,Panama,,8.538,-80.7821,0,0,0
3/4/20,Panama,,8.538,-80.7821,0,0,0
3/5/20,Panama,,8.538,-80.7821,0,0,0
3/6/20,Panama,,8.538,-80.7821,0,0,0
3/7/20,Panama,,8.538,-80.7821,0,0,0
3/8/20,Panama,,8.538,-80.7821,0,0,0
3/9/20,Panama,,8.538,-80.7821,0,0,0
3/10/20,Panama,,8.538,-80.7821,1,0,0
3/11/20,Panama,,8.538,-80.7821,8,0,1
3/12/20,Panama,,8.538,-80.7821,11,0,1
3/13/20,Panama,,8.538,-80.7821,27,0,1
3/14/20,Panama,,8.538,-80.7821,36,0,1
3/15/20,Panama,,8.538,-80.7821,43,0,1
3/16/20,Panama,,8.538,-80.7821,55,0,1
3/17/20,Panama,,8.538,-80.7821,69,0,1
3/18/20,Panama,,8.538,-80.7821,86,0,1
3/19/20,Panama,,8.538,-80.7821,109,0,1
3/20/20,Panama,,8.538,-80.7821,137,0,1
3/21/20,Panama,,8.538,-80.7821,200,0,1
3/22/20,Panama,,8.538,-80.7821,313,0,3
3/23/20,Panama,,8.538,-80.7821,345,0,6
1/22/20,Papua New Guinea,,-6.315,143.9555,0,0,0
1/23/20,Papua New Guinea,,-6.315,143.9555,0,0,0
1/24/20,Papua New Guinea,,-6.315,143.9555,0,0,0
1/25/20,Papua New Guinea,,-6.315,143.9555,0,0,0
1/26/20,Papua New Guinea,,-6.315,143.9555,0,0,0
1/27/20,Papua New Guinea,,-6.315,143.9555,0,0,0
1/28/20,Papua New Guinea,,-6.315,143.9555,0,0,0
1/29/20,Papua New Guinea,,-6.315,143.9555,0,0,0
1/30/20,Papua New Guinea,,-6.315,143.9555,0,0,0
1/31/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/1/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/2/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/3/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/4/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/5/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/6/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/7/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/8/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/9/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/10/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/11/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/12/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/13/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/14/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/15/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/16/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/17/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/18/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/19/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/20/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/21/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/22/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/23/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/24/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/25/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/26/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/27/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/28/20,Papua New Guinea,,-6.315,143.9555,0,0,0
2/29/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/1/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/2/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/3/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/4/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/5/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/6/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/7/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/8/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/9/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/10/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/11/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/12/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/13/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/14/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/15/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/16/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/17/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/18/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/19/20,Papua New Guinea,,-6.315,143.9555,0,0,0
3/20/20,Papua New Guinea,,-6.315,143.9555,1,0,0
3/21/20,Papua New Guinea,,-6.315,143.9555,1,0,0
3/22/20,Papua New Guinea,,-6.315,143.9555,1,0,0
3/23/20,Papua New Guinea,,-6.315,143.9555,1,0,0
1/22/20,Paraguay,,-23.4425,-58.4438,0,0,0
1/23/20,Paraguay,,-23.4425,-58.4438,0,0,0
1/24/20,Paraguay,,-23.4425,-58.4438,0,0,0
1/25/20,Paraguay,,-23.4425,-58.4438,0,0,0
1/26/20,Paraguay,,-23.4425,-58.4438,0,0,0
1/27/20,Paraguay,,-23.4425,-58.4438,0,0,0
1/28/20,Paraguay,,-23.4425,-58.4438,0,0,0
1/29/20,Paraguay,,-23.4425,-58.4438,0,0,0
1/30/20,Paraguay,,-23.4425,-58.4438,0,0,0
1/31/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/1/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/2/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/3/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/4/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/5/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/6/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/7/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/8/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/9/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/10/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/11/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/12/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/13/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/14/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/15/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/16/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/17/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/18/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/19/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/20/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/21/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/22/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/23/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/24/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/25/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/26/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/27/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/28/20,Paraguay,,-23.4425,-58.4438,0,0,0
2/29/20,Paraguay,,-23.4425,-58.4438,0,0,0
3/1/20,Paraguay,,-23.4425,-58.4438,0,0,0
3/2/20,Paraguay,,-23.4425,-58.4438,0,0,0
3/3/20,Paraguay,,-23.4425,-58.4438,0,0,0
3/4/20,Paraguay,,-23.4425,-58.4438,0,0,0
3/5/20,Paraguay,,-23.4425,-58.4438,0,0,0
3/6/20,Paraguay,,-23.4425,-58.4438,0,0,0
3/7/20,Paraguay,,-23.4425,-58.4438,0,0,0
3/8/20,Paraguay,,-23.4425,-58.4438,1,0,0
3/9/20,Paraguay,,-23.4425,-58.4438,1,0,0
3/10/20,Paraguay,,-23.4425,-58.4438,1,0,0
3/11/20,Paraguay,,-23.4425,-58.4438,5,0,0
3/12/20,Paraguay,,-23.4425,-58.4438,5,0,0
3/13/20,Paraguay,,-23.4425,-58.4438,6,0,0
3/14/20,Paraguay,,-23.4425,-58.4438,6,0,0
3/15/20,Paraguay,,-23.4425,-58.4438,6,0,0
3/16/20,Paraguay,,-23.4425,-58.4438,8,0,0
3/17/20,Paraguay,,-23.4425,-58.4438,9,0,0
3/18/20,Paraguay,,-23.4425,-58.4438,11,0,0
3/19/20,Paraguay,,-23.4425,-58.4438,11,0,0
3/20/20,Paraguay,,-23.4425,-58.4438,13,0,0
3/21/20,Paraguay,,-23.4425,-58.4438,18,0,1
3/22/20,Paraguay,,-23.4425,-58.4438,22,0,1
3/23/20,Paraguay,,-23.4425,-58.4438,22,0,1
1/22/20,Peru,,-9.19,-75.0152,0,0,0
1/23/20,Peru,,-9.19,-75.0152,0,0,0
1/24/20,Peru,,-9.19,-75.0152,0,0,0
1/25/20,Peru,,-9.19,-75.0152,0,0,0
1/26/20,Peru,,-9.19,-75.0152,0,0,0
1/27/20,Peru,,-9.19,-75.0152,0,0,0
1/28/20,Peru,,-9.19,-75.0152,0,0,0
1/29/20,Peru,,-9.19,-75.0152,0,0,0
1/30/20,Peru,,-9.19,-75.0152,0,0,0
1/31/20,Peru,,-9.19,-75.0152,0,0,0
2/1/20,Peru,,-9.19,-75.0152,0,0,0
2/2/20,Peru,,-9.19,-75.0152,0,0,0
2/3/20,Peru,,-9.19,-75.0152,0,0,0
2/4/20,Peru,,-9.19,-75.0152,0,0,0
2/5/20,Peru,,-9.19,-75.0152,0,0,0
2/6/20,Peru,,-9.19,-75.0152,0,0,0
2/7/20,Peru,,-9.19,-75.0152,0,0,0
2/8/20,Peru,,-9.19,-75.0152,0,0,0
2/9/20,Peru,,-9.19,-75.0152,0,0,0
2/10/20,Peru,,-9.19,-75.0152,0,0,0
2/11/20,Peru,,-9.19,-75.0152,0,0,0
2/12/20,Peru,,-9.19,-75.0152,0,0,0
2/13/20,Peru,,-9.19,-75.0152,0,0,0
2/14/20,Peru,,-9.19,-75.0152,0,0,0
2/15/20,Peru,,-9.19,-75.0152,0,0,0
2/16/20,Peru,,-9.19,-75.0152,0,0,0
2/17/20,Peru,,-9.19,-75.0152,0,0,0
2/18/20,Peru,,-9.19,-75.0152,0,0,0
2/19/20,Peru,,-9.19,-75.0152,0,0,0
2/20/20,Peru,,-9.19,-75.0152,0,0,0
2/21/20,Peru,,-9.19,-75.0152,0,0,0
2/22/20,Peru,,-9.19,-75.0152,0,0,0
2/23/20,Peru,,-9.19,-75.0152,0,0,0
2/24/20,Peru,,-9.19,-75.0152,0,0,0
2/25/20,Peru,,-9.19,-75.0152,0,0,0
2/26/20,Peru,,-9.19,-75.0152,0,0,0
2/27/20,Peru,,-9.19,-75.0152,0,0,0
2/28/20,Peru,,-9.19,-75.0152,0,0,0
2/29/20,Peru,,-9.19,-75.0152,0,0,0
3/1/20,Peru,,-9.19,-75.0152,0,0,0
3/2/20,Peru,,-9.19,-75.0152,0,0,0
3/3/20,Peru,,-9.19,-75.0152,0,0,0
3/4/20,Peru,,-9.19,-75.0152,0,0,0
3/5/20,Peru,,-9.19,-75.0152,0,0,0
3/6/20,Peru,,-9.19,-75.0152,1,0,0
3/7/20,Peru,,-9.19,-75.0152,1,0,0
3/8/20,Peru,,-9.19,-75.0152,6,0,0
3/9/20,Peru,,-9.19,-75.0152,7,0,0
3/10/20,Peru,,-9.19,-75.0152,11,0,0
3/11/20,Peru,,-9.19,-75.0152,11,0,0
3/12/20,Peru,,-9.19,-75.0152,15,0,0
3/13/20,Peru,,-9.19,-75.0152,28,0,0
3/14/20,Peru,,-9.19,-75.0152,38,0,0
3/15/20,Peru,,-9.19,-75.0152,43,0,0
3/16/20,Peru,,-9.19,-75.0152,86,0,0
3/17/20,Peru,,-9.19,-75.0152,117,1,0
3/18/20,Peru,,-9.19,-75.0152,145,1,0
3/19/20,Peru,,-9.19,-75.0152,234,1,0
3/20/20,Peru,,-9.19,-75.0152,234,1,3
3/21/20,Peru,,-9.19,-75.0152,318,1,5
3/22/20,Peru,,-9.19,-75.0152,363,1,5
3/23/20,Peru,,-9.19,-75.0152,395,1,5
1/22/20,Philippines,,13,122,0,0,0
1/23/20,Philippines,,13,122,0,0,0
1/24/20,Philippines,,13,122,0,0,0
1/25/20,Philippines,,13,122,0,0,0
1/26/20,Philippines,,13,122,0,0,0
1/27/20,Philippines,,13,122,0,0,0
1/28/20,Philippines,,13,122,0,0,0
1/29/20,Philippines,,13,122,0,0,0
1/30/20,Philippines,,13,122,1,0,0
1/31/20,Philippines,,13,122,1,0,0
2/1/20,Philippines,,13,122,1,0,0
2/2/20,Philippines,,13,122,2,0,1
2/3/20,Philippines,,13,122,2,0,1
2/4/20,Philippines,,13,122,2,0,1
2/5/20,Philippines,,13,122,2,0,1
2/6/20,Philippines,,13,122,2,0,1
2/7/20,Philippines,,13,122,3,0,1
2/8/20,Philippines,,13,122,3,0,1
2/9/20,Philippines,,13,122,3,0,1
2/10/20,Philippines,,13,122,3,0,1
2/11/20,Philippines,,13,122,3,0,1
2/12/20,Philippines,,13,122,3,1,1
2/13/20,Philippines,,13,122,3,1,1
2/14/20,Philippines,,13,122,3,1,1
2/15/20,Philippines,,13,122,3,1,1
2/16/20,Philippines,,13,122,3,1,1
2/17/20,Philippines,,13,122,3,1,1
2/18/20,Philippines,,13,122,3,1,1
2/19/20,Philippines,,13,122,3,1,1
2/20/20,Philippines,,13,122,3,1,1
2/21/20,Philippines,,13,122,3,1,1
2/22/20,Philippines,,13,122,3,1,1
2/23/20,Philippines,,13,122,3,1,1
2/24/20,Philippines,,13,122,3,1,1
2/25/20,Philippines,,13,122,3,1,1
2/26/20,Philippines,,13,122,3,1,1
2/27/20,Philippines,,13,122,3,1,1
2/28/20,Philippines,,13,122,3,1,1
2/29/20,Philippines,,13,122,3,1,1
3/1/20,Philippines,,13,122,3,1,1
3/2/20,Philippines,,13,122,3,1,1
3/3/20,Philippines,,13,122,3,1,1
3/4/20,Philippines,,13,122,3,1,1
3/5/20,Philippines,,13,122,3,1,1
3/6/20,Philippines,,13,122,5,1,1
3/7/20,Philippines,,13,122,6,1,1
3/8/20,Philippines,,13,122,10,1,1
3/9/20,Philippines,,13,122,20,1,1
3/10/20,Philippines,,13,122,33,2,1
3/11/20,Philippines,,13,122,49,2,1
3/12/20,Philippines,,13,122,52,2,2
3/13/20,Philippines,,13,122,64,2,5
3/14/20,Philippines,,13,122,111,2,8
3/15/20,Philippines,,13,122,140,2,11
3/16/20,Philippines,,13,122,142,2,12
3/17/20,Philippines,,13,122,187,5,12
3/18/20,Philippines,,13,122,202,5,19
3/19/20,Philippines,,13,122,217,8,17
3/20/20,Philippines,,13,122,230,8,18
3/21/20,Philippines,,13,122,307,13,19
3/22/20,Philippines,,13,122,380,17,25
3/23/20,Philippines,,13,122,462,17,33
1/22/20,Poland,,51.9194,19.1451,0,0,0
1/23/20,Poland,,51.9194,19.1451,0,0,0
1/24/20,Poland,,51.9194,19.1451,0,0,0
1/25/20,Poland,,51.9194,19.1451,0,0,0
1/26/20,Poland,,51.9194,19.1451,0,0,0
1/27/20,Poland,,51.9194,19.1451,0,0,0
1/28/20,Poland,,51.9194,19.1451,0,0,0
1/29/20,Poland,,51.9194,19.1451,0,0,0
1/30/20,Poland,,51.9194,19.1451,0,0,0
1/31/20,Poland,,51.9194,19.1451,0,0,0
2/1/20,Poland,,51.9194,19.1451,0,0,0
2/2/20,Poland,,51.9194,19.1451,0,0,0
2/3/20,Poland,,51.9194,19.1451,0,0,0
2/4/20,Poland,,51.9194,19.1451,0,0,0
2/5/20,Poland,,51.9194,19.1451,0,0,0
2/6/20,Poland,,51.9194,19.1451,0,0,0
2/7/20,Poland,,51.9194,19.1451,0,0,0
2/8/20,Poland,,51.9194,19.1451,0,0,0
2/9/20,Poland,,51.9194,19.1451,0,0,0
2/10/20,Poland,,51.9194,19.1451,0,0,0
2/11/20,Poland,,51.9194,19.1451,0,0,0
2/12/20,Poland,,51.9194,19.1451,0,0,0
2/13/20,Poland,,51.9194,19.1451,0,0,0
2/14/20,Poland,,51.9194,19.1451,0,0,0
2/15/20,Poland,,51.9194,19.1451,0,0,0
2/16/20,Poland,,51.9194,19.1451,0,0,0
2/17/20,Poland,,51.9194,19.1451,0,0,0
2/18/20,Poland,,51.9194,19.1451,0,0,0
2/19/20,Poland,,51.9194,19.1451,0,0,0
2/20/20,Poland,,51.9194,19.1451,0,0,0
2/21/20,Poland,,51.9194,19.1451,0,0,0
2/22/20,Poland,,51.9194,19.1451,0,0,0
2/23/20,Poland,,51.9194,19.1451,0,0,0
2/24/20,Poland,,51.9194,19.1451,0,0,0
2/25/20,Poland,,51.9194,19.1451,0,0,0
2/26/20,Poland,,51.9194,19.1451,0,0,0
2/27/20,Poland,,51.9194,19.1451,0,0,0
2/28/20,Poland,,51.9194,19.1451,0,0,0
2/29/20,Poland,,51.9194,19.1451,0,0,0
3/1/20,Poland,,51.9194,19.1451,0,0,0
3/2/20,Poland,,51.9194,19.1451,0,0,0
3/3/20,Poland,,51.9194,19.1451,0,0,0
3/4/20,Poland,,51.9194,19.1451,1,0,0
3/5/20,Poland,,51.9194,19.1451,1,0,0
3/6/20,Poland,,51.9194,19.1451,5,0,0
3/7/20,Poland,,51.9194,19.1451,5,0,0
3/8/20,Poland,,51.9194,19.1451,11,0,0
3/9/20,Poland,,51.9194,19.1451,16,0,0
3/10/20,Poland,,51.9194,19.1451,22,0,0
3/11/20,Poland,,51.9194,19.1451,31,0,0
3/12/20,Poland,,51.9194,19.1451,49,0,1
3/13/20,Poland,,51.9194,19.1451,68,0,2
3/14/20,Poland,,51.9194,19.1451,103,0,3
3/15/20,Poland,,51.9194,19.1451,119,0,3
3/16/20,Poland,,51.9194,19.1451,177,13,4
3/17/20,Poland,,51.9194,19.1451,238,13,5
3/18/20,Poland,,51.9194,19.1451,251,13,5
3/19/20,Poland,,51.9194,19.1451,355,1,5
3/20/20,Poland,,51.9194,19.1451,425,1,5
3/21/20,Poland,,51.9194,19.1451,536,1,5
3/22/20,Poland,,51.9194,19.1451,634,1,7
3/23/20,Poland,,51.9194,19.1451,749,1,8
1/22/20,Portugal,,39.3999,-8.2245,0,0,0
